Borehole ID,X,Y,Top,Bottom,thickness,Layer Name
219322,529324.218,3393266.527,4.7,6.5,1.7999999999999998,Clay
219359,529352.379,3393273.007,3.5,7.5,4.0,Clay
219361,529356.949,3393274.467,3.0,7.2,4.2,Clay
219411,529358.409,3393269.897,3.8,7.0,3.2,Clay
219447,529337.008,3393258.017,3.2,7.1,3.8999999999999995,Clay
219458,529349.179,3393259.387,3.8,7.3,3.5,Clay
219499,529305.218,3393188.287,3.2,6.5,3.3,Clay
219646,529297.597,3393138.426,3.0,7.0,4.0,Clay
219718,529293.507,3393120.896,3.1,7.4,4.300000000000001,Clay
219726,529316.888,3393115.456,3.3,7.6,4.3,Clay
219734,529307.437,3393114.576,3.2,7.7,4.5,Clay
219740,529297.997,3393113.696,3.0,8.5,5.5,Clay
219745,529312.607,3393110.296,3.0,6.9,3.9000000000000004,Clay
221275,557972.844,3377974.878,3.3,6.5,3.2,Clay
223803,534526.526,3387722.837,7.6,12.0,4.4,Clay
224484,538202.568,3382531.898,4.0,5.0,1.0,Clay
224510,522555.924,3386319.017,4.1,7.6,3.5,Clay
224516,522721.256,3386284.106,4.2,7.6,3.3999999999999995,Clay
224519,522582.815,3386290.527,3.0,7.1,4.1,Clay
224690,522705.626,3377327.766,6.0,9.0,3.0,Clay
224704,522618.205,3377237.835,3.7,6.2,2.5,Clay
224744,522642.955,3377152.134,7.4,10.8,3.4000000000000004,Clay
224754,522650.375,3377119.244,5.0,8.0,3.0,Clay
225799,524179.704,3384695.5,3.1,7.0,3.9,Clay
228643,529934.514,3382205.97,5.1,5.8,0.7000000000000002,Clay
228645,529902.264,3382156.77,4.0,6.8,2.8,Clay
229031,522054.08,3386527.972,3.5,7.2,3.7,Clay
229044,522230.732,3386478.441,3.6,7.6,3.9999999999999996,Clay
229556,524439.599,3388744.494,4.8,7.2,2.4000000000000004,Clay
229892,541444.079,3403298.392,4.5,8.3,3.8000000000000007,Clay
229952,492228.376,3402562.216,3.1,5.2,2.1,Clay
229973,508259.094,3400683.617,3.2,10.3,7.1000000000000005,Clay
230011,513969.352,3397856.243,3.2,7.0,3.8,Clay
230028,498749.219,3395442.571,3.1,10.0,6.9,Clay
230052,499506.545,3394941.221,3.0,9.0,6.0,Clay
230053,500391.464,3394758.714,3.0,7.6,4.6,Clay
230054,501376.265,3394824.859,3.2,6.5,3.3,Clay
230055,502422.975,3394496.88,4.0,7.7,3.7,Clay
230057,504312.878,3394923.594,3.0,8.3,5.300000000000001,Clay
230058,505468.392,3395049.549,4.1,9.6,5.5,Clay
230059,506125.398,3394889.974,5.0,11.0,6.0,Clay
230074,500491.464,3394758.714,3.2,10.8,7.6000000000000005,Clay
230075,498277.635,3393903.386,4.0,9.6,5.6,Clay
230077,500280.177,3393735.673,3.6,9.5,5.9,Clay
230081,504044.519,3393785.013,3.0,6.6,3.5999999999999996,Clay
230084,506921.611,3393769.897,3.2,6.5,3.3,Clay
230098,498273.9,3392984.606,3.1,9.8,6.700000000000001,Clay
230100,500604.184,3392629.129,3.2,6.7,3.5,Clay
230101,501229.563,3392919.429,3.0,9.1,6.1,Clay
230103,503054.593,3392822.017,4.8,10.8,6.000000000000001,Clay
230104,503917.202,3392796.922,4.8,7.0,2.2,Clay
230116,499884.274,3392182.468,3.0,10.0,7.0,Clay
230117,500433.139,3392025.643,3.0,7.7,4.7,Clay
230144,501251.256,3389873.955,3.0,9.8,6.800000000000001,Clay
230726,526536.203,3390678.644,3.5,6.5,3.0,Clay
230727,526509.693,3390818.885,3.4,6.9,3.5000000000000004,Clay
230736,526606.693,3390454.941,3.0,6.2,3.2,Clay
230998,518819.672,3382512.805,3.5,6.1,2.5999999999999996,Clay
230999,518841.502,3382512.805,3.2,6.5,3.3,Clay
231003,518961.273,3382524.905,4.2,7.0,2.8,Clay
231029,518956.973,3382393.303,3.4,6.3,2.9,Clay
231134,521772.14,3376258.949,4.4,6.0,1.5999999999999996,Clay
231210,526239.551,3394476.588,3.0,8.5,5.5,Clay
231242,526327.651,3392640.357,5.3,9.3,4.000000000000001,Clay
231250,526352.812,3392612.636,4.9,6.0,1.0999999999999996,Clay
231324,515820.185,3385572.216,5.2,6.8,1.5999999999999996,Clay
231326,515833.815,3385563.626,6.8,8.0,1.2000000000000002,Clay
231536,529189.205,3392976.105,3.2,7.0,3.8,Clay
231552,529188.585,3392891.934,3.2,8.5,5.3,Clay
231555,529189.365,3392882.704,3.6,7.8,4.199999999999999,Clay
231909,523451.566,3386540.065,3.0,5.0,2.0,Clay
231916,523496.276,3386509.844,3.0,6.9,3.9000000000000004,Clay
231934,523506.057,3386644.135,3.0,6.0,3.0,Clay
231948,523415.595,3386458.604,3.8,5.8,2.0,Clay
231951,523394.375,3386548.485,3.0,5.6,2.5999999999999996,Clay
232297,514911.397,3385924.625,3.0,6.4,3.4000000000000004,Clay
232304,514800.786,3385952.366,3.2,5.8,2.5999999999999996,Clay
232381,523720.625,3387618.975,5.3,6.4,1.1000000000000005,Clay
233496,537763.167,3386786.798,5.3,8.3,3.000000000000001,Clay
233632,526337.201,3392531.706,6.0,8.1,2.0999999999999996,Clay
233650,526340.331,3392524.536,5.8,8.2,2.3999999999999995,Clay
233680,526624.553,3390456.051,3.7,7.0,3.3,Clay
235488,529262.676,3392991.655,3.9,7.3,3.4,Clay
236764,528401.572,3379534.799,4.5,9.0,4.5,Clay
236769,528315.844,3378148.414,6.6,8.7,2.0999999999999996,Clay
238981,519776.103,3378962.57,5.8,7.9,2.1000000000000005,Clay
239259,529338.285,3394357.249,3.6,6.8,3.1999999999999997,Clay
239944,532564.703,3387540.695,3.4,8.3,4.9,Clay
240228,523677.089,3386656.815,3.8,6.1,2.3,Clay
